layout,method,robots,success_mean,success_std,success_ci95,strict_success_mean,strict_success_std,strict_success_ci95,physical_collision_events_mean,physical_collision_events_std,physical_collision_events_ci95,physical_collision_episode_mean,physical_collision_episode_std,physical_collision_episode_ci95,collision_events_mean,collision_events_std,collision_events_ci95,collision_episode_mean,collision_episode_std,collision_episode_ci95,min_separation_mean,min_separation_std,min_separation_ci95,path_length_mean,path_length_std,path_length_ci95,final_error_mean,final_error_std,final_error_ci95,control_time_ms_mean,control_time_ms_std,control_time_ms_ci95,episodes
open,mlp,20,1.0,0.0,0.0,0.0,0.0,0.0,17.8,2.485513584307633,1.5405372800134083,1.0,0.0,0.0,24.9,3.212821536005731,1.991327418806081,1.0,0.0,0.0,0.043913300593649285,0.02064596726356477,0.012796503085827155,119.05992677346156,11.73423635115471,7.272955040588882,0.23637859510470616,0.02242293377355361,0.013897878339318551,0.20707332459823186,0.0063701758856847136,0.003948275919350241,10
open,transformer,5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6992058987801011,0.4333723059397722,0.9,0.31622776601683794,0.19599999999999998,1.8,0.6324555320336759,0.39199999999999996,0.9,0.31622776601683794,0.19599999999999998,0.34419085301646735,0.3518145808968746,0.21805693637957077,96.55152945519531,3.0569477320461345,1.894715834184969,0.9281962463757182,0.12035311919990246,0.07459563611477697,1.0208393105616171,0.013133114224047756,0.008139988528952575,10
open,transformer,10,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.8232726023485646,0.510269645492568,1.0,0.0,0.0,5.0,0.4714045207910317,0.2921795490599725,1.0,0.0,0.0,0.10822441813237342,0.06899224583021187,0.0427618369918899,193.2744872188112,6.221326759007682,3.8560182748170764,0.9910963197510998,0.09065417573055531,0.05618804024388785,1.0645189900727323,0.03885580276522629,0.024083076062267228,10
open,transformer,20,0.0,0.0,0.0,0.0,0.0,0.0,18.2,1.9888578520235065,1.232706867922063,1.0,0.0,0.0,23.0,2.6666666666666665,1.6528171237146727,1.0,0.0,0.0,0.03901027818281631,0.022736224002542698,0.014092057635005673,395.6356899948299,12.551591791947772,7.779557191352929,0.9252010421979631,0.07245412505774476,0.04490753196720183,1.0789282674280305,0.02147086908491991,0.013307782531721855,10
random,attention,5,0.3,0.4830458915396479,0.2993949454037815,0.1,0.31622776601683794,0.19599999999999998,1.2,0.9189365834726815,0.5695627952893146,0.8,0.42163702135578396,0.26133333333333336,1.6,1.1737877907772674,0.7275212100764562,0.9,0.31622776601683794,0.19599999999999998,0.3838891336480742,0.3249951388496121,0.20143407398049998,37.587467681240234,8.272884422840821,5.1275868887188825,0.7507965741268698,0.21863757157243852,0.13551297081836952,1.1935313965659589,0.013102454334591535,0.00812098533258841,10
random,attention,10,0.4,0.5163977794943223,0.32006665972366866,0.0,0.0,0.0,4.4,1.577621275493231,0.9778197970769233,1.0,0.0,0.0,6.0,1.632993161855452,1.0121396478088716,1.0,0.0,0.0,0.13546021101187172,0.12668994915812806,0.07852324401416076,86.19393201638763,8.088585388363647,5.0133571636934,0.742203230223248,0.15227515936314484,0.09438112159191993,1.4271141068699458,0.016245683404380793,0.010069178893952946,10
random,attention,20,0.1,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,19.2,5.138093031466052,3.1846230546172962,1.0,0.0,0.0,28.7,7.409453421137082,4.592426809433113,1.0,0.0,0.0,0.03977390521790808,0.019400605618667507,0.012024619941363281,178.01581580001303,17.08046037684758,10.58657902191887,0.9811529175202486,0.23925759200957522,0.14829339189456178,1.8911834912917889,0.02328859965681218,0.01443442361254306,10
random,gnn,5,0.8,0.4216370213557839,0.2613333333333333,0.0,0.0,0.0,2.2,1.0327955589886446,0.6401333194473373,1.0,0.0,0.0,2.5,0.8498365855987975,0.5267341728888386,1.0,0.0,0.0,0.1884330613219814,0.10003152516361319,0.06200018163814315,57.9794913748123,10.557706390951687,6.543734216293794,0.5359600071855052,0.10167184278104448,0.06301686103055112,0.7566573866643012,0.01586340398433141,0.009832239654639946,10
random,gnn,10,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,5.3,1.766981104093143,1.095186234797027,1.0,0.0,0.0,6.7,2.263232692902394,1.4027661561674805,1.0,0.0,0.0,0.07813194123873556,0.0449488507953178,0.027859586357173935,110.43615373892787,23.259247857411516,14.416231178795087,0.4986955636754412,0.22437865052493502,0.13907132841885106,0.9903750867427638,0.015777911867197437,0.009779251091461827,10
random,gnn,20,1.0,0.0,0.0,0.0,0.0,0.0,23.2,5.7310072800899885,3.5521151132498194,1.0,0.0,0.0,28.0,4.898979485566356,3.0364189434266144,1.0,0.0,0.0,0.029297740891932277,0.01460948123583696,0.009055050283192322,255.0454471160042,10.490777374339906,6.502251182020294,0.4056636432922335,0.056842962520427344,0.035231633181162625,1.4387958597702284,0.007470381723096364,0.0046301905622320476,10
random,mlp,5,0.7,0.48304589153964794,0.29939494540378153,0.0,0.0,0.0,3.2,2.5298221281347035,1.5679999999999998,1.0,0.0,0.0,4.8,7.177124153246278,4.448427637316858,1.0,0.0,0.0,0.10337489679912297,0.08239283394401002,0.05106760755526474,33.89233221326367,9.249583779116326,5.732951421508853,0.6254243787365257,0.24867277347108593,0.1541289818229865,0.4132339934585616,0.003152746883786894,0.0019540927635978947,10
random,mlp,10,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,6.1,1.8529256146249728,1.1484551943081336,1.0,0.0,0.0,7.4,1.429840705968481,0.8862244511283683,1.0,0.0,0.0,0.07091425323375297,0.06703427767151908,0.04154827575424908,73.52658010217321,13.438529822860552,8.329287078290337,0.55651304913708,0.11333913116792475,0.07024832129298353,0.6413849142457669,0.005089611974955817,0.003154574184476336,10
random,mlp,20,0.8,0.42163702135578396,0.26133333333333336,0.0,0.0,0.0,24.6,5.738757124441958,3.5569185165439663,1.0,0.0,0.0,30.7,7.227263198011633,4.479504139224935,1.0,0.0,0.0,0.03277750156511812,0.021589009210456023,0.013381006540153315,149.2269169460499,13.94565454626509,8.643606238303619,0.614205257276114,0.11747892225497092,0.07281419039196026,1.0980231126692765,0.014582061688717046,0.009038055471815713,10
random,transformer,5,0.9,0.31622776601683794,0.19599999999999998,0.3,0.4830458915396479,0.2993949454037815,1.0,0.816496580927726,0.5060698239044358,0.7,0.4830458915396479,0.2993949454037815,1.5,0.5270462766947299,0.32666666666666666,1.0,0.0,0.0,0.40482753005705546,0.2192375027744741,0.1358848120297852,49.4499091045447,10.536085746076713,6.530333601765628,0.4105366148089538,0.25956580203198554,0.16088055087344943,1.2603687239526253,0.011416607220166443,0.007076086465580875,10
random,transformer,10,0.9,0.31622776601683794,0.19599999999999998,0.0,0.0,0.0,4.2,1.2292725943057183,0.7619110475931192,1.0,0.0,0.0,6.4,2.065591117977289,1.2802666388946742,1.0,0.0,0.0,0.11039909948480794,0.07105739584816892,0.04404183023415956,99.05486980355104,24.396198873640554,15.120920719463145,0.5867470187638738,0.618022466567274,0.3830542933435385,1.4910771823876228,0.028084486424504423,0.017406945027432442,10
random,transformer,20,0.7,0.4830458915396479,0.2993949454037815,0.0,0.0,0.0,20.1,4.1486276177925525,2.571346037476178,1.0,0.0,0.0,27.5,5.873670062235365,3.6405384217173147,1.0,0.0,0.0,0.03727695596230834,0.020643457509696823,0.012794947524263687,209.90406805506396,19.076433231044394,11.823695813876174,0.5624720503036355,0.2280149565697004,0.14132513425554682,1.9698327164708946,0.02892927587042957,0.017930550950741884,10
