layout,method,robots,seed,success,strict_success,collisions,collision_events,collision_episode,min_separation,path_length,steps,final_error,control_time_ms
open,orca,5,14,1,0,55,2,1,0.06959964675602462,37.431723794826645,123,0.12661067321123765,0.09005503516977395
open,rvo,5,14,1,0,4,1,1,0.5732218250001679,30.46399844150262,83,0.11767866220568939,6.605929532368858
open,astar,5,14,1,0,11,2,1,0.40067352038839243,38.07999873298887,85,0.12196437582767646,0.11189270983724033
open,mlp,5,14,1,0,29,2,1,0.041791865703796054,29.696040011865676,240,0.27294807427687673,0.18364975694566965
open,gnn,5,14,1,0,17,2,1,0.1530950556008241,42.19134515944531,240,0.597467797533956,0.5228422834382703
open,attention,5,14,0,0,0,0,0,1.0537988987843971,36.175132683124225,240,0.7162169095091342,0.9169396129436791
open,transformer,5,14,0,0,12,2,1,0.320430040428829,95.38702028951184,240,1.0080095591650038,0.9937005932442844
open,orca,5,15,1,0,56,2,1,0.0660112076609494,31.71435251874595,108,0.17443693845680644,0.06982685860108447
open,rvo,5,15,1,0,8,2,1,0.4767856212193601,26.375998144477713,72,0.12269532888871451,6.346828802230044
open,astar,5,15,1,0,10,2,1,0.2899068108950289,32.25599906754369,72,0.11661737467162252,0.11253368575125933
open,mlp,5,15,1,0,21,2,1,0.2661709379139485,26.0216819165939,240,0.2243568501201627,0.1833536933797101
open,gnn,5,15,1,0,12,2,1,0.1989926023016221,33.11069699677836,240,0.5792828756717737,0.5220412470710775
open,attention,5,15,0,0,0,0,0,1.0066637831112784,30.141847664987786,240,0.7580041734744657,0.9338063886389136
open,transformer,5,15,0,0,0,0,0,1.287387861794836,97.40682570424443,240,0.8172537362111191,1.018725448132803
open,orca,5,16,1,0,54,2,1,0.07492238433850858,28.307333152181915,98,0.1345340766985327,0.07107496090537431
open,rvo,5,16,1,0,9,2,1,0.3655358400026137,23.239998146038783,63,0.12619345663741477,6.343374368808572
open,astar,5,16,1,0,11,2,1,0.3060810135313153,29.567998961524722,66,0.1005778830702769,0.11081874342353056
open,mlp,5,16,1,0,21,2,1,0.18241605701855065,22.706390460220994,199,0.263313109051177,0.18695576219402965
open,gnn,5,16,1,0,14,2,1,0.07436650662533599,31.27484576974925,240,0.5827128835332156,0.5095420347061008
open,attention,5,16,0,0,0,0,0,1.0744746878913978,28.626420761294792,240,0.753506169291108,0.9202688311537107
open,transformer,5,16,0,0,10,2,1,0.3048149684209838,97.10617439241236,240,0.8780960567842626,0.9941628066978107
open,orca,5,17,1,0,55,2,1,0.07471713882564347,36.34876822591931,120,0.16085261177243435,0.06950322228173415
open,rvo,5,17,1,0,12,2,1,0.08233184513475354,29.67999878940977,82,0.10281262049282143,6.341276412102871
open,astar,5,17,1,0,11,2,1,0.40511573213207275,36.28799902584459,81,0.15523152567826765,0.08090800479238416
open,mlp,5,17,1,0,30,2,1,0.13594329299711527,29.159969253943622,240,0.2668402561118982,0.1818699820432812
open,gnn,5,17,1,0,18,2,1,0.029022770970747173,42.89225520640612,240,0.5995381878418573,0.5402024156258752
open,attention,5,17,0,0,0,0,0,0.8182127891390865,35.45245397876134,240,0.7072420730189957,0.9252235914270083
open,transformer,5,17,0,0,13,2,1,0.25613498310751615,95.08805370826299,240,1.0208352941443708,1.014376967214048
open,orca,5,18,1,0,52,2,1,0.08159625147243557,37.746773414115204,123,0.13162372418738633,0.07491955548767151
open,rvo,5,18,1,0,13,2,1,0.1888087074843401,31.191998147987253,85,0.10940340108170218,6.4033790381954
open,astar,5,18,1,0,5,1,1,0.4024769601580217,38.5279984108593,86,0.14112058736335822,0.11895863924088866
open,mlp,5,18,1,0,24,2,1,0.3827969714688556,30.20846645935788,240,0.26678715595044517,0.1882438431493938
open,gnn,5,18,1,0,17,2,1,0.1634574166791571,46.87885612751307,240,0.6146821115292875,0.5133731387710819
open,attention,5,18,0,0,11,2,1,0.06699663035193845,37.95167331570464,240,0.6975735845090242,0.9295202326029539
open,transformer,5,18,0,0,13,2,1,0.1079783341454083,93.82752464957495,240,1.018517779967664,1.1321969136285286
open,orca,5,19,1,0,55,2,1,0.0664251899357214,37.602546935690256,124,0.16926832498137906,0.0701962947665203
open,rvo,5,19,1,0,7,2,1,0.5307094038762425,30.799997611357327,84,0.12314524409601535,6.432371241750107
open,astar,5,19,1,0,6,1,1,0.3570384401859757,38.97599883683475,87,0.14130773708015693,0.12953388879353972
open,mlp,5,19,1,0,19,2,1,0.4277594128778208,30.138009829223694,240,0.2608340828481709,0.18955239405234656
open,gnn,5,19,1,0,17,2,1,0.16412605548618125,45.699454365010034,240,0.6140962990827468,0.5519584383970747
open,attention,5,19,0,0,6,1,1,0.2596742981030801,38.20420742336845,240,0.705673285743222,0.9828780447908988
open,transformer,5,19,0,0,14,2,1,0.052999215761722805,94.72587279241513,240,1.0172133527600777,1.0779002176908155
open,orca,10,10,1,0,87,5,1,0.08166888108345392,93.54255859245579,114,0.07503271722572553,0.20646255283632822
open,rvo,10,10,1,0,18,4,1,0.2200344013162067,57.1199959109903,77,0.05764005710239826,22.256575996515814
open,astar,10,10,1,0,12,2,1,0.09370263567389917,86.23999706133938,77,0.09607463149995206,0.19500224379363
open,mlp,10,10,1,0,91,5,1,0.09270468835573768,56.81267999807732,230,0.2158371021567845,0.1853080992789372
open,gnn,10,10,0,0,52,5,1,0.1687575057002681,237.9555646836085,240,1.5748363605545328,0.5098869170372685
open,attention,10,10,0,0,26,4,1,0.07883951292225387,76.47704563519447,240,0.7318900683293028,0.9815315599553287
open,transformer,10,10,0,0,30,5,1,0.05130975094487105,196.6047036349521,240,1.0564661619128788,1.062536637376373
open,orca,10,11,1,0,87,5,1,0.07617068690993416,91.60798982087876,112,0.07713348148894658,0.23473389696196786
open,rvo,10,11,1,0,34,5,1,0.06742056923978221,55.943995926233484,76,0.05756541122264276,22.12852824748935
open,astar,10,11,1,0,14,2,1,0.038942944387287036,85.11999767754182,76,0.09511001621798047,0.20673429274833516
open,mlp,10,11,1,0,107,5,1,0.09330476767108493,53.63924097994815,240,0.21804632421157238,0.1875618181657046
open,gnn,10,11,0,0,41,5,1,0.41098785305605223,240.25593568471442,240,1.0428177564562922,0.5369384307414293
open,attention,10,11,0,0,12,2,1,0.1650737294905826,66.99057348747608,240,0.7444965852922587,0.9619519754778594
open,transformer,10,11,0,0,38,4,1,0.1851876759203329,185.329785095576,240,1.052166652395358,1.0573672247119248
open,orca,10,12,1,0,69,5,1,0.1425365733565282,100.63667861241667,119,0.10005128994310879,0.21640759571885862
open,rvo,10,12,1,0,32,5,1,0.10147948158869138,67.5359959325605,91,0.07113147729045498,22.13230702493872
open,astar,10,12,1,0,16,3,1,0.4120816070961475,104.15999635862521,93,0.10267219378945942,0.21905229196593326
open,mlp,10,12,1,0,89,5,1,0.10832555490505734,67.87764984570657,240,0.27204870187642566,0.18760812235996127
open,gnn,10,12,0,0,48,7,1,0.5615061376693161,247.07069675490118,240,1.2598587085622026,0.5106880969833583
open,attention,10,12,0,0,57,7,1,0.02594728274395795,82.463659547337,240,0.7266432307359695,0.9332559420727193
open,transformer,10,12,0,0,36,5,1,0.06775468004559872,198.2436016871846,240,0.8727221572061434,1.0603093289925407
open,orca,10,13,1,0,79,5,1,0.12889092115721196,103.57899976088194,124,0.08732477147227755,0.20313765778536758
open,rvo,10,13,1,0,20,5,1,0.37924966123930415,66.02399568859421,89,0.07011798891077925,22.087042471080014
open,astar,10,13,1,0,24,4,1,0.08380396257677415,104.15999535154202,93,0.11404923391036885,0.24511637066000252
open,mlp,10,13,1,0,83,5,1,0.192742698965028,65.88150010028774,240,0.2542382242743246,0.18985132919624448
open,gnn,10,13,0,0,68,8,1,0.2732552830947412,243.7537934296551,240,1.4191460769376838,0.5204787477850914
open,attention,10,13,0,0,34,5,1,0.09431757740177273,85.13701077028489,240,0.710380518270318,0.9667023861159881
open,transformer,10,13,0,0,32,5,1,0.07586335962652499,190.67341220875335,240,1.0575491215459192,1.0986810666508973
open,orca,10,14,1,0,76,5,1,0.12223546175697798,96.04094387656485,115,0.09991209293984196,0.20574749163959338
open,rvo,10,14,1,0,29,5,1,0.12215412679930546,64.90399608524166,88,0.05631715343681103,22.091877313373104
open,astar,10,14,1,0,17,3,1,0.3971016009636442,98.55999661318188,88,0.10830607900824632,0.21711001384326004
open,mlp,10,14,1,0,102,5,1,0.19270130626341425,64.54400691442103,240,0.2520772742448339,0.18614860406766334
open,gnn,10,14,0,0,66,7,1,0.1053037594184513,241.62582519764544,240,1.3071890548188343,0.5158871431679776
open,attention,10,14,0,0,41,7,1,0.15307415321147302,85.01216772550725,240,0.7067621177518053,0.9462646868390342
open,transformer,10,14,0,0,34,5,1,0.08085267188787637,201.01701419881874,240,0.8683517318283294,1.0208412558616449
open,orca,10,15,1,0,79,5,1,0.07605911990650838,101.86693310571792,122,0.11450901825428061,0.20310591875773962
open,rvo,10,15,1,0,29,5,1,0.17411765568086618,61.87999549140056,84,0.056891937829139774,22.245490496667724
open,astar,10,15,1,0,12,2,1,0.07961921625115843,94.07999638086036,84,0.12701560964947545,0.27011516725733165
open,mlp,10,15,1,0,80,4,1,0.026311012424633427,59.36903409404719,240,0.24803372706592602,0.18813887921472391
open,gnn,10,15,0,0,24,10,1,0.24434982537867259,244.08842268264738,240,1.0057196683862006,0.5206564712959031
open,attention,10,15,0,0,51,7,1,0.031298023721860996,75.70830673675914,240,0.7385276502435528,0.9530233529706796
open,transformer,10,15,0,0,42,5,1,0.2699575068096896,197.88311114763158,240,0.8490388994791754,1.0393510611417394
open,orca,10,16,1,0,101,5,1,0.07178799882057176,80.45899312633956,102,0.06832050519750626,0.2036753804514221
open,rvo,10,16,1,0,30,5,1,0.1313977494924872,48.99999717965889,66,0.06592342935928645,22.194265246842846
open,astar,10,16,1,0,30,5,1,0.32005387134833846,75.03999775789555,67,0.11720511350199334,0.18955038777038233
open,mlp,10,16,1,0,122,5,1,0.07825715100899786,47.1521123052652,213,0.2357141604122726,0.1940132980125611
open,gnn,10,16,0,0,53,5,1,0.11488711439812162,244.940076659294,240,0.961242242678043,0.5298806490221372
open,attention,10,16,0,0,25,4,1,0.1966792722143678,66.82958282726479,240,0.740557622447454,0.9511797436668227
open,transformer,10,16,0,0,49,6,1,0.0620115919168501,181.6065243240284,240,1.0486672963718675,1.051941766248395
open,orca,10,17,1,0,73,5,1,0.1397255175788163,94.6395983961723,113,0.11080510898215945,0.20717670811356698
open,rvo,10,17,1,0,31,5,1,0.13165654417461606,63.05599575098267,85,0.0638212635963886,22.18887046636904
open,astar,10,17,1,0,31,5,1,0.044629757701256455,96.319996183069,86,0.11665946633438669,0.20249935711712339
open,mlp,10,17,1,0,99,5,1,0.18487869594867415,62.89903500185171,240,0.24382018921099405,0.18656301350953677
open,gnn,10,17,0,0,77,8,1,0.12394907111552524,243.2378253223167,240,1.4080047586188058,0.5141627470341822
open,attention,10,17,0,0,32,6,1,0.18275081615983493,84.69265098243427,240,0.7069572964751307,1.005521573824808
open,transformer,10,17,0,0,34,5,1,0.07066550991673365,190.0279007258532,240,1.0597996930965792,1.0644814232364297
open,orca,10,18,1,0,68,5,1,0.17656087101915097,94.74987630299763,112,0.09669751553073269,0.20419850313503826
open,rvo,10,18,1,0,12,2,1,0.3010935077062416,61.93599530814389,83,0.07794434065293403,22.183925917663846
open,astar,10,18,1,0,23,5,1,0.1364505883834145,95.19999671214686,85,0.07908956797699486,0.25323763599290566
open,mlp,10,18,1,0,88,4,1,0.17560184847145163,66.86753252676354,240,0.2355720706598654,0.1930148903435717
open,gnn,10,18,0,0,59,7,1,0.29098480632621776,244.33344128806152,240,1.4063654350868813,0.524774925240005
open,attention,10,18,0,0,30,5,1,0.14892705392878983,80.40518689230211,240,0.7196078998140532,0.9561769140418619
open,transformer,10,18,0,0,32,5,1,0.09294688798311332,194.40608458641515,240,1.0562874540534488,1.035977735106523
open,orca,10,19,1,0,79,5,1,0.08330544683356857,100.25061835864399,120,0.0826164263535746,0.2021905810882648
open,rvo,10,19,1,0,34,5,1,0.07779635810757121,60.8159954543316,83,0.061328329654014836,22.181396215525737
open,astar,10,19,1,0,14,2,1,0.04090142605735825,92.9599956815247,83,0.09913421138124785,0.22434090342686838
open,mlp,10,19,1,0,80,4,1,0.15435650382667016,60.81522684788946,240,0.21667826975938373,0.18912546414261064
open,gnn,10,19,0,0,59,7,1,0.2213405716627016,240.28262642423198,240,1.6086150705512297,0.5151186118988941
open,attention,10,19,0,0,32,5,1,0.11924680946749801,79.53169698678947,240,0.7211635318812835,0.9418447269126773
open,transformer,10,19,0,0,29,5,1,0.12569454627214383,196.952734578899,240,0.989914029621298,1.0080234264023602
open,orca,20,10,1,0,148,14,1,0.19703040345096004,163.98638951213704,107,0.08653181108900489,0.7731480758950532
open,rvo,20,10,1,0,124,22,1,0.11469835021628028,110.71199115451081,74,0.07484244699678642,82.45369408128632
open,astar,20,10,1,0,119,21,1,0.054963885481607515,167.99999386366378,75,0.11414768966872399,0.4402480957408746
open,mlp,20,10,1,0,642,24,1,0.01823363419445868,108.26191505245586,220,0.23189423691962005,0.20426040811633522
open,gnn,20,10,0,0,264,24,1,0.02718879079944655,473.1267564184952,240,1.5460775295870706,0.5407547617020706
open,attention,20,10,0,0,338,24,1,0.10030075200677087,148.60532334612785,240,0.7380796354205352,1.024579272295038
open,transformer,20,10,0,0,201,21,1,0.04829664505563364,386.2734143268162,240,0.989164401665143,1.1112368665635586
open,orca,20,11,1,0,108,17,1,0.21681245021558257,175.08201302512776,110,0.06943279996167151,0.7693112277510491
open,rvo,20,11,1,0,136,22,1,0.07121098872838405,113.79199318448879,77,0.06746196123457347,82.20434874030096
open,astar,20,11,1,0,134,18,1,0.011333327160345531,170.23999559699504,76,0.07075734508902247,0.29851300764436783
open,mlp,20,11,1,0,681,24,1,0.04207564349181419,109.80781239917722,240,0.22812477566202446,0.20478200749494135
open,gnn,20,11,0,0,238,43,1,0.08166738728955363,474.5296925577399,240,0.8979647969439888,0.5448128678835928
open,attention,20,11,0,0,152,21,1,0.03441840407015526,142.9060436182422,240,0.7387484960969749,0.9946626048379889
open,transformer,20,11,0,0,310,25,1,0.006626194180395196,392.4578525991606,240,0.8724258508269939,1.1198694972942274
open,orca,20,12,1,0,162,17,1,0.16657767873458085,232.06356261364442,145,0.068945859791287,0.768039555385195
open,rvo,20,12,1,0,170,25,1,0.03535597987375098,137.31199278860234,93,0.063055256938329,82.13112869309963
open,astar,20,12,1,0,258,27,1,0.009348194921891104,206.0799923165201,92,0.11420919352446113,0.38685774653340166
open,mlp,20,12,1,0,748,25,1,0.05010707362248364,134.23909190476007,240,0.28100572370896615,0.20471593791929385
open,gnn,20,12,0,0,506,36,1,0.043071314946700086,457.3662410265684,240,1.264898977286965,0.5474121309816837
open,attention,20,12,0,0,263,29,1,0.0742392630575719,180.33435138672854,240,0.7053650112004151,0.9766640413242081
open,transformer,20,12,0,0,197,24,1,0.05198887008873043,398.96602136758105,240,0.8795123258623093,1.0548453855638702
open,orca,20,13,1,0,127,17,1,0.21423291978914666,199.82781791339067,122,0.1091700819272988,0.8071537747918094
open,rvo,20,13,1,0,150,25,1,0.07799182886399897,128.91199105097644,87,0.06218727357557231,82.5319254621007
open,astar,20,13,1,0,144,20,1,0.09820230175231098,194.87999349808314,87,0.10840112063799856,0.5101180881604381
open,mlp,20,13,1,0,648,28,1,0.06124209619314515,129.63384309616873,240,0.2402938336527331,0.2112953302760919
open,gnn,20,13,0,0,425,35,1,0.013397390703797031,477.34650146010904,240,1.51512223646534,0.5636218294966966
open,attention,20,13,0,0,263,25,1,0.05536969469231448,166.56603971388625,240,0.724371868554614,0.9977844854195913
open,transformer,20,13,0,0,175,21,1,0.04510044188966357,388.6385823205168,240,0.9897620585049648,1.055244302066664
open,orca,20,14,1,0,134,17,1,0.1818529789780166,215.02118754284535,133,0.07552227574456341,0.7785943553860026
open,rvo,20,14,1,0,163,23,1,0.1345771980936555,128.01599134519708,86,0.05667661385508153,82.77865138641278
open,astar,20,14,1,0,171,25,1,0.02537121922987669,194.8799929469321,87,0.09062016160325723,0.4682720735155303
open,mlp,20,14,1,0,697,27,1,0.03446873644211347,127.58675287596087,240,0.2464927351210573,0.20479699596762657
open,gnn,20,14,0,0,564,40,1,0.04592747312769403,476.39201078402766,240,1.50678282211218,0.5451512037931631
open,attention,20,14,0,0,234,25,1,0.02748199037734632,167.67190650845842,240,0.7127356184311014,0.985627268285801
open,transformer,20,14,0,0,164,21,1,0.010812773185158662,406.7055576277041,240,0.8846420195083746,1.0524565256976832
open,orca,20,15,1,0,163,17,1,0.19525064036790016,213.5684094580926,133,0.09565073827784548,0.767056595646125
open,rvo,20,15,1,0,142,22,1,0.020365632030760843,126.61599003967174,86,0.06012277790123888,82.3366121594729
open,astar,20,15,1,0,140,22,1,0.06303243975385528,197.1199931704203,88,0.09221587641148019,0.5232673350044272
open,mlp,20,15,1,0,756,23,1,0.010836694618181762,124.33107563292099,240,0.2603774079377289,0.2055926500664403
open,gnn,20,15,0,0,334,33,1,0.023726524121832515,472.38790838787537,240,1.1903293439435692,0.5555060342885554
open,attention,20,15,0,0,327,27,1,0.013726288654471808,157.82996026075662,240,0.728840223774602,0.9613506457147499
open,transformer,20,15,0,0,178,24,1,0.06196577024808853,373.3522803799557,240,1.0575750060629754,1.0373119187230866
open,orca,20,16,1,0,164,14,1,0.20280606978172397,136.1378225064116,95,0.0914549171550006,0.7804358966256443
open,rvo,20,16,1,0,130,18,1,0.058407841928032854,98.83999226174363,67,0.06616068954257162,82.63426818259394
open,astar,20,16,1,0,136,22,1,0.0966094784480468,154.55999459443234,69,0.0926087755962884,0.44083218022749043
open,mlp,20,16,1,0,730,18,1,0.03501677902812549,95.40943929259394,226,0.22204615141574796,0.21031731945685053
open,gnn,20,16,0,0,225,23,1,0.05274011924130799,460.45009743123984,240,1.4266333854948052,0.5906603124458343
open,attention,20,16,0,0,287,22,1,0.07179247996579463,128.45524761743044,240,0.7414386449504933,1.0536659489541005
open,transformer,20,16,0,0,270,22,1,0.017328467575826685,391.34815828749515,240,0.8519168903963242,1.126098952954635
open,orca,20,17,1,0,135,17,1,0.1928407328360141,206.9238594942491,129,0.08138129703457764,0.772369036436543
open,rvo,20,17,1,0,158,22,1,0.05566073310864509,123.03199077527135,83,0.0508144667408998,82.42163927215769
open,astar,20,17,1,0,142,28,1,0.11135853655534568,188.1599920626796,84,0.08848168379604252,0.4681877603399612
open,mlp,20,17,1,0,740,30,1,0.04330261638186405,124.5372931948771,240,0.2361416671006593,0.20668551636238894
open,gnn,20,17,0,0,544,39,1,0.021397725216754645,478.08303549841696,240,1.5174006612627324,0.5557888672531893
open,attention,20,17,0,0,238,25,1,0.022388515478360557,163.50721584549476,240,0.717176215230141,1.0484147060196847
open,transformer,20,17,0,0,167,20,1,0.031586282688139844,411.60516114528787,240,0.8752616906063505,1.1024110290842752
open,orca,20,18,1,0,135,17,1,0.2281611290637237,190.58807477724608,118,0.07454203633785694,0.7698674749393585
open,rvo,20,18,1,0,138,20,1,0.09251397878806318,118.43999145244288,80,0.0661113564745031,83.29660278977826
open,astar,20,18,1,0,151,25,1,0.018187610462050238,179.1999947650726,80,0.10699571317563358,0.4443315148819238
open,mlp,20,18,1,0,684,25,1,0.07075158641100292,119.8272582000967,240,0.21140148049346089,0.21029317673916617
open,gnn,20,18,0,0,388,27,1,0.0713715844983767,479.425288416352,240,1.516378191445523,0.583561808646967
open,attention,20,18,0,0,241,25,1,0.10043662433663783,156.3183543759668,240,0.7241178199762164,1.0689030459616333
open,transformer,20,18,0,0,179,29,1,0.0391164211881503,414.5442138988533,240,0.8663731091257046,1.0998420766554773
open,orca,20,19,1,0,123,17,1,0.23236833637323612,180.47904806768096,112,0.07586944707439286,0.7737171212543866
open,rvo,20,19,1,0,124,18,1,0.0471512738486081,114.12799304602412,77,0.060520701419722045,82.28878133216655
open,astar,20,19,1,0,136,22,1,0.008009846570947063,170.23999511502595,76,0.08800632252041272,0.3363928316455138
open,mlp,20,19,1,0,669,25,1,0.07309814555330414,116.9647860856041,237,0.2060079390350634,0.20698743836977815
open,gnn,20,19,0,0,341,27,1,0.06248395414498688,471.60220987341006,240,1.3493354784356555,0.5815533280838281
open,attention,20,19,0,0,246,24,1,0.008270690937254773,152.1757565212156,240,0.7322169129373732,1.029296232930695
open,transformer,20,19,0,0,190,23,1,0.07728091572837686,392.4656579949285,240,0.9853770694204907,1.102627513076489
random,orca,5,10,1,0,22,2,1,0.34629537134152116,56.03608965893617,129,0.10234030654622225,0.292342073146918
random,rvo,5,10,1,0,6,1,1,0.11998517337574026,27.6079984977151,99,0.1363378903614168,8.720705774847907
random,astar,5,10,1,0,11,2,1,0.40031424627473533,44.799997621481396,100,0.14114791095787016,0.3093797992914915
random,mlp,5,10,1,0,50,2,1,0.09190202721593409,34.61607945995807,240,0.5920055097304697,0.42086695320904255
random,gnn,5,10,1,0,24,2,1,0.13775926884652093,56.66495835940589,240,0.4852153250744344,0.757800975892072
random,attention,5,10,0,0,21,2,1,0.06323564657373072,33.020620240675925,240,0.8098049623396563,1.1993286801346887
random,transformer,5,10,1,0,4,1,1,0.6399028197227115,53.79965824606166,240,0.4376995787331871,1.2956633620585005
random,orca,5,11,1,0,35,2,1,0.07329364319532361,21.91806948816742,58,0.17281345371808846,0.2934574390408294
random,rvo,5,11,1,0,13,2,1,0.06248837284079589,16.46399893288432,43,0.13784300517598233,8.643753718324872
random,astar,5,11,1,0,12,2,1,0.0004348901223425712,19.26399957336686,43,0.18343583684628845,0.2717371531870476
random,mlp,5,11,1,0,48,2,1,0.028290448795272323,17.296142440108767,240,0.6235435288864245,0.42873794639793533
random,gnn,5,11,1,0,30,3,1,0.05857765855804349,59.317095094701514,240,0.5776829458565931,0.7522570570775619
random,attention,5,11,0,0,6,1,1,0.1603198217299642,32.15462122196353,240,0.9960583996895529,1.2109522746565442
random,transformer,5,11,1,0,14,2,1,0.2582102987126926,57.42214918971922,240,0.30673209746862884,1.2583474454004318
random,orca,5,12,1,0,30,1,1,0.05926085109300446,49.35092143381082,127,0.10072425768008605,0.3358443106311982
random,rvo,5,12,1,0,12,2,1,0.043379462242737296,23.659998216630044,94,0.13652876982983658,8.661210309079987
random,astar,5,12,1,0,6,1,1,0.08683740836059806,43.45599941959184,97,0.09149431171277674,0.4508608433696413
random,mlp,5,12,1,0,158,25,1,0.0013419566405065866,41.46846604811343,240,0.4554631611087043,0.4308070444191496
random,gnn,5,12,1,0,28,2,1,0.19370099030247132,78.31455735720907,240,0.37704743142452785,0.7432144911338886
random,attention,5,12,0,0,186,4,1,0.2013983187673339,29.60810038114734,240,0.6900038269766942,1.1731924411530297
random,transformer,5,12,1,0,24,2,1,0.17161852784494608,42.22187529189498,240,0.2901221583138967,1.2483230462142576
random,orca,5,13,1,1,0,0,0,0.7373644499409863,34.46261230639047,86,0.13646208770571838,0.2930780634457289
random,rvo,5,13,1,0,10,2,1,0.200220447073382,25.92799831133928,68,0.07190334681745934,8.67257681538296
random,astar,5,13,1,0,13,2,1,0.09502953842413647,30.46399927312245,68,0.11850571667630125,0.5403770106461119
random,mlp,5,13,1,0,23,2,1,0.10570490510341866,29.37648290691589,240,0.47601039302004355,0.4185156508659323
random,gnn,5,13,1,0,16,2,1,0.08914116203760421,40.94410051628905,240,0.5439581394703904,0.7583459664601833
random,attention,5,13,1,0,11,1,1,0.5590704191273612,31.817225964023386,240,0.5853652898305441,1.1742884545431782
random,transformer,5,13,0,0,9,1,1,0.17895112152226994,33.57672536697496,240,1.1322876761171192,1.2582058358627062
random,orca,5,14,1,0,42,3,1,0.5198793163207084,36.82708296503311,98,0.13664959951374372,0.2978637063761755
random,rvo,5,14,1,0,37,4,1,0.03505443936675244,26.347998281031536,58,0.15157925400974695,8.798618399505985
random,astar,5,14,1,0,35,4,1,0.19399298827973138,26.879998968432762,60,0.1252876489410103,0.43943583344419795
random,mlp,5,14,1,0,80,4,1,0.06674974832620208,29.29606381872113,240,0.3626035814111599,0.42151742381975055
random,gnn,5,14,1,0,50,4,1,0.06610454194406407,62.94097333722901,240,0.4830910423380902,0.7578855069975058
random,attention,5,14,1,0,16,3,1,0.4632190537414759,44.89246259433781,240,0.5810101707140347,1.2338495386453967
random,transformer,5,14,1,0,11,2,1,0.6676343119263081,30.93989266007138,144,0.2757644603291856,1.3195092679880973
random,orca,5,15,0,0,9,1,1,0.5266542047348666,70.12481820710411,240,2.518550913979252,0.2981726817476253
random,rvo,5,15,0,0,2,1,1,0.6908589997305155,32.39599861072792,240,2.550536639901958,8.788074754799405
random,astar,5,15,1,0,25,3,1,0.06888376554257439,46.14399829189898,103,0.14400088817633164,0.7077151122819452
random,mlp,5,15,0,0,20,2,1,0.07198426524933525,47.64621369579804,240,1.2342609829997762,0.4163264316351463
random,gnn,5,15,1,0,29,3,1,0.3302420810410023,66.64341775243841,240,0.546463838826756,0.7451894654271504
random,attention,5,15,0,0,67,1,1,0.5243415953051174,50.95237824853892,240,0.8887835461124526,1.1716812577409048
random,transformer,5,15,1,0,13,2,1,0.5717730979766837,55.53699449326896,240,0.3763591566978276,1.2490359309595078
random,orca,5,16,1,1,0,0,0,0.9267396899645801,92.84473801035654,240,0.28751163489090087,0.29587695995966595
random,rvo,5,16,1,0,37,5,1,0.19849552953265687,38.55599713999876,117,0.07243805616659928,8.693731939181303
random,astar,5,16,1,0,25,4,1,0.2553017647974782,51.51999836611402,115,0.08960905893475153,0.5242286492948947
random,mlp,5,16,1,0,68,5,1,0.1579232802527776,43.97318070239014,240,0.4350440898397349,0.4408779515263935
random,gnn,5,16,0,0,64,3,1,0.32762938784079076,45.609905743021756,240,0.7240311259496334,0.7533667279252162
random,attention,5,16,0,0,5,1,1,0.6571005836940093,43.14501200641331,240,1.0775461169697444,1.1743724811822176
random,transformer,5,16,1,0,22,2,1,0.05753608824986016,47.330747661173255,240,0.3881199114195022,1.2915316290066887
random,orca,5,17,1,0,13,1,1,0.3440766913248014,51.27253077446808,117,0.10893537193678804,0.28974769047947013
random,rvo,5,17,1,0,11,2,1,0.16134079782104185,31.443997728045158,92,0.12541914111103583,8.750995099746987
random,astar,5,17,1,0,2,1,1,0.6744410655186998,41.663998541018316,93,0.1544233336587098,0.47994785571611054
random,mlp,5,17,0,0,23,2,1,0.3023759061575462,37.04418190144487,240,0.6929855917095048,0.4252171454330285
random,gnn,5,17,1,0,9,1,1,0.1943032163079586,51.659001094024404,240,0.5429029669236201,0.7644363407356044
random,attention,5,17,1,1,0,0,0,1.05157962316237,44.62667472345599,240,0.32928973783631127,1.2006808169341336
random,transformer,5,17,1,0,8,1,1,0.4428163865637559,56.80274858466597,240,0.2949234228455114,1.3154030641696106
random,orca,5,18,1,0,11,2,1,0.5256665683842179,42.46414575738173,131,0.10655219941761969,0.2875815835276633
random,rvo,5,18,1,0,11,2,1,0.04853655738471074,31.16399815519539,100,0.11377843994642198,8.758501373231411
random,astar,5,18,1,0,14,4,1,0.10702103539528955,43.007999048529754,96,0.16705435401418303,0.3239771128088857
random,mlp,5,18,1,0,21,2,1,0.10176390891116247,34.02880454204094,240,0.6045539774773993,0.4397104591286431
random,gnn,5,18,0,0,26,3,1,0.2333108867453422,57.90241958573766,240,0.6515199115068538,0.7994034638007482
random,attention,5,18,0,0,24,2,1,0.049354878632191145,40.275840772844205,240,0.7430742902895952,1.194327959092334
random,transformer,5,18,1,0,6,1,1,0.5217001858653323,60.9581336781649,240,0.26610054874962286,1.2534839062330623
random,orca,5,19,1,0,38,2,1,0.06981352505238599,23.49516505281183,62,0.10959228971147714,0.2899332302472284
random,rvo,5,19,1,0,13,2,1,0.03461298742902984,16.435999107133274,46,0.09621627016019066,8.89243419363123
random,astar,5,19,1,0,12,2,1,0.07736362393072647,20.607999218788947,46,0.09550666047215198,0.2986514718150315
