layout,method,robots,seed,success,collisions,collision_events,collision_episode,min_separation,path_length,steps,final_error,control_time_ms
open,orca,10,19,1,79,5,1,0.08330544683356857,100.25061835864399,120,0.0826164263535746,0.20724484153712788
open,rvo,10,19,1,34,5,1,0.07779635810757121,60.8159954543316,83,0.061328329654014836,22.048411352268186
open,astar,10,19,1,14,2,1,0.04090142605735825,92.9599956815247,83,0.09913421138124785,0.228580412825188
open,mlp,10,19,1,80,4,1,0.15435650382667016,60.81522684788946,240,0.21667826975938373,0.18400431921084723
open,gnn,10,19,0,59,7,1,0.2213405716627016,240.28262642423198,240,1.6086150705512297,0.5365820601582527
open,orca,20,10,1,148,14,1,0.19703040345096004,163.98638951213704,107,0.08653181108900489,0.7858147331139195
open,rvo,20,10,1,124,22,1,0.11469835021628028,110.71199115451081,74,0.07484244699678642,81.23104825515199
open,astar,20,10,1,119,21,1,0.054963885481607515,167.99999386366378,75,0.11414768966872399,0.4487954452633858
open,mlp,20,10,1,642,24,1,0.01823363419445868,108.26191505245586,220,0.23189423691962005,0.20819633818146857
open,gnn,20,10,0,264,24,1,0.02718879079944655,473.1267564184952,240,1.5460775295870706,0.5922179028857499
open,orca,20,11,1,108,17,1,0.21681245021558257,175.08201302512776,110,0.06943279996167151,0.7678143172101541
open,rvo,20,11,1,136,22,1,0.07121098872838405,113.79199318448879,77,0.06746196123457347,81.56368825826551
open,astar,20,11,1,134,18,1,0.011333327160345531,170.23999559699504,76,0.07075734508902247,0.3090033944892256
open,mlp,20,11,1,681,24,1,0.04207564349181419,109.80781239917722,240,0.22812477566202446,0.20266129092002907
open,gnn,20,11,0,238,43,1,0.08166738728955363,474.5296925577399,240,0.8979647969439888,0.5423826456535608
open,orca,20,12,1,162,17,1,0.16657767873458085,232.06356261364442,145,0.068945859791287,0.7622904208456648
open,rvo,20,12,1,170,25,1,0.03535597987375098,137.31199278860234,93,0.063055256938329,81.51289753075088
open,astar,20,12,1,258,27,1,0.009348194921891104,206.0799923165201,92,0.11420919352446113,0.38559074290906603
open,mlp,20,12,1,748,25,1,0.05010707362248364,134.23909190476007,240,0.28100572370896615,0.19901092358243963
open,gnn,20,12,0,506,36,1,0.043071314946700086,457.3662410265684,240,1.264898977286965,0.5384868961603692
open,orca,20,13,1,127,17,1,0.21423291978914666,199.82781791339067,122,0.1091700819272988,0.7679035398559492
open,rvo,20,13,1,150,25,1,0.07799182886399897,128.91199105097644,87,0.06218727357557231,81.68843139134262
open,astar,20,13,1,144,20,1,0.09820230175231098,194.87999349808314,87,0.10840112063799856,0.5113232356292763
open,mlp,20,13,1,648,28,1,0.06124209619314515,129.63384309616873,240,0.2402938336527331,0.1982247553920994
open,gnn,20,13,0,425,35,1,0.013397390703797031,477.34650146010904,240,1.51512223646534,0.5423393081097553
open,orca,20,14,1,134,17,1,0.1818529789780166,215.02118754284535,133,0.07552227574456341,0.7594776430860498
open,rvo,20,14,1,163,23,1,0.1345771980936555,128.01599134519708,86,0.05667661385508153,81.74824770431705
open,astar,20,14,1,171,25,1,0.02537121922987669,194.8799929469321,87,0.09062016160325723,0.4737306996409235
open,mlp,20,14,1,697,27,1,0.03446873644211347,127.58675287596087,240,0.2464927351210573,0.20260390010662377
open,gnn,20,14,0,564,40,1,0.04592747312769403,476.39201078402766,240,1.50678282211218,0.5632711613240341
open,orca,20,15,1,163,17,1,0.19525064036790016,213.5684094580926,133,0.09565073827784548,0.7751125254129109
open,rvo,20,15,1,142,22,1,0.020365632030760843,126.61599003967174,86,0.06012277790123888,81.7406990478725
open,astar,20,15,1,140,22,1,0.06303243975385528,197.1199931704203,88,0.09221587641148019,0.5305837786925788
open,mlp,20,15,1,756,23,1,0.010836694618181762,124.33107563292099,240,0.2603774079377289,0.20180731662549078
open,gnn,20,15,0,334,33,1,0.023726524121832515,472.38790838787537,240,1.1903293439435692,0.5359616382823637
open,orca,20,16,1,164,14,1,0.20280606978172397,136.1378225064116,95,0.0914549171550006,0.7815681005779066
open,rvo,20,16,1,130,18,1,0.058407841928032854,98.83999226174363,67,0.06616068954257162,82.01601958847534
open,astar,20,16,1,136,22,1,0.0966094784480468,154.55999459443234,69,0.0926087755962884,0.43612464830495307
open,mlp,20,16,1,730,18,1,0.03501677902812549,95.40943929259394,226,0.22204615141574796,0.20441654204201382
open,gnn,20,16,0,225,23,1,0.05274011924130799,460.45009743123984,240,1.4266333854948052,0.5447935487609357
open,orca,20,17,1,135,17,1,0.1928407328360141,206.9238594942491,129,0.08138129703457764,0.764190728321325
open,rvo,20,17,1,158,22,1,0.05566073310864509,123.03199077527135,83,0.0508144667408998,81.7202558034066
open,astar,20,17,1,142,28,1,0.11135853655534568,188.1599920626796,84,0.08848168379604252,0.47576214585985455
open,mlp,20,17,1,740,30,1,0.04330261638186405,124.5372931948771,240,0.2361416671006593,0.19970166807373366
open,gnn,20,17,0,544,39,1,0.021397725216754645,478.08303549841696,240,1.5174006612627324,0.5386472349831214
open,orca,20,18,1,135,17,1,0.2281611290637237,190.58807477724608,118,0.07454203633785694,0.7673656070699632
open,rvo,20,18,1,138,20,1,0.09251397878806318,118.43999145244288,80,0.0661113564745031,82.21729208598845
open,astar,20,18,1,151,25,1,0.018187610462050238,179.1999947650726,80,0.10699571317563358,0.457356043625623
open,mlp,20,18,1,684,25,1,0.07075158641100292,119.8272582000967,240,0.21140148049346089,0.20676289374629656
open,gnn,20,18,0,388,27,1,0.0713715844983767,479.425288416352,240,1.516378191445523,0.5361069246040037
open,orca,20,19,1,123,17,1,0.23236833637323612,180.47904806768096,112,0.07586944707439286,0.7679386014517929
open,rvo,20,19,1,124,18,1,0.0471512738486081,114.12799304602412,77,0.060520701419722045,82.09908773590412
open,astar,20,19,1,136,22,1,0.008009846570947063,170.23999511502595,76,0.08800632252041272,0.3119701041692966
open,mlp,20,19,1,669,25,1,0.07309814555330414,116.9647860856041,237,0.2060079390350634,0.20427865325964453
open,gnn,20,19,0,341,27,1,0.06248395414498688,471.60220987341006,240,1.3493354784356555,0.5520723372076949
random,orca,5,10,1,22,2,1,0.34629537134152116,56.03608965893617,129,0.10234030654622225,0.29895022193821824
random,rvo,5,10,1,6,1,1,0.11998517337574026,27.6079984977151,99,0.1363378903614168,8.674325195677353
random,astar,5,10,1,11,2,1,0.40031424627473533,44.799997621481396,100,0.14114791095787016,0.32110287342220545
random,mlp,5,10,1,50,2,1,0.09190202721593409,34.61607945995807,240,0.5920055097304697,0.42670520876223844
random,gnn,5,10,1,24,2,1,0.13775926884652093,56.66495835940589,240,0.4852153250744344,0.7778843379734705
random,orca,5,11,1,35,2,1,0.07329364319532361,21.91806948816742,58,0.17281345371808846,0.3101647317666432
random,rvo,5,11,1,13,2,1,0.06248837284079589,16.46399893288432,43,0.13784300517598233,8.600144668720489
random,astar,5,11,1,12,2,1,0.0004348901223425712,19.26399957336686,43,0.18343583684628845,0.2748717467278935
random,mlp,5,11,1,48,2,1,0.028290448795272323,17.296142440108767,240,0.6235435288864245,0.4244739791223158
random,gnn,5,11,1,30,3,1,0.05857765855804349,59.317095094701514,240,0.5776829458565931,0.7950093635978798
random,orca,5,12,1,30,1,1,0.05926085109300446,49.35092143381082,127,0.10072425768008605,0.31048634756855137
random,rvo,5,12,1,12,2,1,0.043379462242737296,23.659998216630044,94,0.13652876982983658,8.650334502391992
random,astar,5,12,1,6,1,1,0.08683740836059806,43.45599941959184,97,0.09149431171277674,0.4303346858503892
random,mlp,5,12,1,158,25,1,0.0013419566405065866,41.46846604811343,240,0.4554631611087043,0.4224486571426193
random,gnn,5,12,1,28,2,1,0.19370099030247132,78.31455735720907,240,0.37704743142452785,0.7595632768546542
random,orca,5,13,1,0,0,0,0.7373644499409863,34.46261230639047,86,0.13646208770571838,0.3065660346819218
random,rvo,5,13,1,10,2,1,0.200220447073382,25.92799831133928,68,0.07190334681745934,8.926892221686156
random,astar,5,13,1,13,2,1,0.09502953842413647,30.46399927312245,68,0.11850571667630125,0.5510975058902713
random,mlp,5,13,1,23,2,1,0.10570490510341866,29.37648290691589,240,0.47601039302004355,0.42437970405444503
random,gnn,5,13,1,16,2,1,0.08914116203760421,40.94410051628905,240,0.5439581394703904,0.7568506989628077
random,orca,5,14,1,42,3,1,0.5198793163207084,36.82708296503311,98,0.13664959951374372,0.3048710059374571
random,rvo,5,14,1,37,4,1,0.03505443936675244,26.347998281031536,58,0.15157925400974695,8.753539825757516
random,astar,5,14,1,35,4,1,0.19399298827973138,26.879998968432762,60,0.1252876489410103,0.5021842118973533
random,mlp,5,14,1,80,4,1,0.06674974832620208,29.29606381872113,240,0.3626035814111599,0.4374556612068166
random,gnn,5,14,1,50,4,1,0.06610454194406407,62.94097333722901,240,0.4830910423380902,0.788034595704327
random,orca,5,15,0,9,1,1,0.5266542047348666,70.12481820710411,240,2.518550913979252,0.30285969260148704
random,rvo,5,15,0,2,1,1,0.6908589997305155,32.39599861072792,240,2.550536639901958,8.709453521684432
random,astar,5,15,1,25,3,1,0.06888376554257439,46.14399829189898,103,0.14400088817633164,0.7265549451474426
random,mlp,5,15,0,20,2,1,0.07198426524933525,47.64621369579804,240,1.2342609829997762,0.4300917712195466
random,gnn,5,15,1,29,3,1,0.3302420810410023,66.64341775243841,240,0.546463838826756,0.7546611227250347
random,orca,5,16,1,0,0,0,0.9267396899645801,92.84473801035654,240,0.28751163489090087,0.3010740135020266
random,rvo,5,16,1,37,5,1,0.19849552953265687,38.55599713999876,117,0.07243805616659928,8.644975467115385
random,astar,5,16,1,25,4,1,0.2553017647974782,51.51999836611402,115,0.08960905893475153,0.5083321391240411
random,mlp,5,16,1,68,5,1,0.1579232802527776,43.97318070239014,240,0.4350440898397349,0.4313165380153805
random,gnn,5,16,0,64,3,1,0.32762938784079076,45.609905743021756,240,0.7240311259496334,0.7787206365416447
random,orca,5,17,1,13,1,1,0.3440766913248014,51.27253077446808,117,0.10893537193678804,0.2988934055225462
random,rvo,5,17,1,11,2,1,0.16134079782104185,31.443997728045158,92,0.12541914111103583,8.747966332442086
random,astar,5,17,1,2,1,1,0.6744410655186998,41.663998541018316,93,0.1544233336587098,0.48617350678610544
random,mlp,5,17,0,23,2,1,0.3023759061575462,37.04418190144487,240,0.6929855917095048,0.43429080784941715
random,gnn,5,17,1,9,1,1,0.1943032163079586,51.659001094024404,240,0.5429029669236201,0.7929021143354475
random,orca,5,18,1,11,2,1,0.5256665683842179,42.46414575738173,131,0.10655219941761969,0.2967024449514979
random,rvo,5,18,1,11,2,1,0.04853655738471074,31.16399815519539,100,0.11377843994642198,8.641862599179149
random,astar,5,18,1,14,4,1,0.10702103539528955,43.007999048529754,96,0.16705435401418303,0.32714257152595866
random,mlp,5,18,1,21,2,1,0.10176390891116247,34.02880454204094,240,0.6045539774773993,0.4418729105964303
random,gnn,5,18,0,26,3,1,0.2333108867453422,57.90241958573766,240,0.6515199115068538,0.8237445979223897
random,orca,5,19,1,38,2,1,0.06981352505238599,23.49516505281183,62,0.10959228971147714,0.32464265372724305
random,rvo,5,19,1,13,2,1,0.03461298742902984,16.435999107133274,46,0.09621627016019066,8.70055531192085
random,astar,5,19,1,12,2,1,0.07736362393072647,20.607999218788947,46,0.09550666047215198,0.30677351574211015
random,mlp,5,19,0,49,2,1,0.10571252133907502,24.177706617145464,240,0.7777729711820396,0.44331762474030256
random,gnn,5,19,1,21,2,1,0.25356141959601625,59.79848490806628,240,0.42768734448415274,0.7933371545126041
random,orca,10,10,0,18,2,1,0.3065611305161036,149.74565132713965,240,1.5139000636105018,0.6602984038181603
random,rvo,10,10,1,48,7,1,0.04993426661658223,62.38399621437845,122,0.036625470895077936,26.77200387659498
random,astar,10,10,1,71,8,1,0.03867970173235987,117.59999483786413,105,0.09580649194233187,0.7399269468372777
random,mlp,10,10,1,138,8,1,0.049672554042202444,73.749945609942,240,0.6184590448247548,0.6616794698250791
random,gnn,10,10,1,74,6,1,0.03712004283759235,126.03150900194284,240,0.3635667628681307,1.0142229594445478
random,orca,10,11,1,50,5,1,0.22316077867186565,114.74497545190276,142,0.06933135261199329,0.6663298896763107
random,rvo,10,11,1,76,12,1,0.10791697072082568,73.80799511296269,97,0.05552567688180419,26.930534400852377
random,astar,10,11,1,87,12,1,0.029336235030618062,108.63999636982784,97,0.10589123177110335,1.0131964287192552
random,mlp,10,11,1,121,10,1,0.006685934973989193,76.00140766922283,240,0.5628628971420832,0.7401148361774782
random,gnn,10,11,1,80,8,1,0.14857645361394675,93.4488447647637,240,0.4207269734893819,1.0089813498780131
random,orca,10,12,1,32,5,1,0.3119639051492098,163.4555149523597,240,0.44659649133145896,0.6681243054723988
random,rvo,10,12,1,130,15,1,0.03976169989783113,77.2799948646687,118,0.05187984991945481,26.710869128800045
random,astar,10,12,1,134,14,1,0.029821882089818706,115.35999660142843,103,0.09532259577784136,1.1169220800104651
random,mlp,10,12,1,184,8,1,0.022499966180250262,94.2598074206498,240,0.3447502064216413,0.6628993200138211
random,gnn,10,12,1,201,12,1,0.0029747754334153815,147.57362716574522,240,0.325420314256402,1.0158756185167779
random,orca,10,13,1,48,5,1,0.3625974876976995,107.20102473715474,133,0.08687890325502227,0.6563228456989715
random,rvo,10,13,1,37,5,1,0.054219107532222026,69.1039961441881,100,0.04139772226593248,26.86388293746859
random,astar,10,13,1,31,6,1,0.011638365961983699,105.27999676431695,94,0.08431435767497848,0.5998661038168567
random,mlp,10,13,1,79,5,1,0.10359728158544473,70.26280311613695,240,0.576693609961818,0.6646133493632078
random,gnn,10,13,1,39,5,1,0.11350436187603827,98.34620671812517,240,0.544704333343485,1.0112953061858814
random,orca,10,14,1,29,3,1,0.43914121671808903,116.10481814648446,157,0.07066483052900269,0.6645048648166428
random,rvo,10,14,1,110,13,1,0.0666924667567498,60.479996260569315,82,0.05295999460377504,26.690065514341725
random,astar,10,14,1,91,12,1,0.0760955564332821,90.71999631938431,81,0.08437830353417283,0.6462724040043942
random,mlp,10,14,0,108,7,1,0.03327825469312477,61.2535856690712,240,0.7768953505924172,0.6639856476491938
random,gnn,10,14,1,107,6,1,0.12851542094380544,89.5899720535126,240,0.4556248184849342,1.0095566258920978
random,orca,10,15,1,25,3,1,0.282847125636251,132.18800834811884,171,0.09111983234173313,0.6611787262018661
random,rvo,10,15,1,50,8,1,0.027937087686623813,58.351996165163506,103,0.04136115424249577,26.780529096903443
random,astar,10,15,1,60,11,1,0.05629384118451256,97.43999647967485,87,0.0954810398431929,0.8898915284067049
random,mlp,10,15,1,192,8,1,0.08216597997155252,70.01783800399018,240,0.5773026101113844,0.6576198560651392
random,gnn,10,15,1,111,8,1,0.1031161217530914,123.13785685705824,240,0.4527470893352927,1.0218470512578886
random,orca,10,16,1,28,4,1,0.5067913529316685,96.81633980625868,119,0.06868479185425727,0.658969144422968
random,rvo,10,16,1,55,7,1,0.10284920429560972,63.39199618803436,95,0.036430719493637756,26.60768230592734
random,astar,10,16,1,46,6,1,0.005524581227549027,100.79999594279991,90,0.1020866445783591,0.8119534959809648
random,mlp,10,16,1,55,6,1,0.21291362673014222,77.33602532581843,240,0.4255253126335952,0.6683694334545484
random,gnn,10,16,1,62,7,1,0.07341817571864759,96.03647136384357,240,0.37214606091238456,1.0102416990169634
random,orca,10,17,1,36,5,1,0.494143597313327,124.36873187030848,154,0.08965525705764535,0.6584854155488602
random,rvo,10,17,1,66,9,1,0.08091719813735902,78.34399517846234,125,0.032105051652883264,26.91613933444023
random,astar,10,17,1,46,7,1,0.09107530216977594,135.51999546869592,121,0.09618175822869988,0.8910516592527716
random,mlp,10,17,1,107,8,1,0.15047805610405332,93.10002487547388,240,0.571123277247236,0.673176619845132
random,gnn,10,17,1,88,6,1,0.07051484685900263,146.01232544299359,240,0.4391374402632854,1.0225492490765948
random,orca,10,18,1,25,3,1,0.39103960890579387,177.61855028345985,240,0.18523642983499317,0.6640520587097853
random,rvo,10,18,1,46,7,1,0.06594840294559172,48.80399733611936,70,0.05414271556699901,26.586703237678325
random,astar,10,18,1,100,7,1,0.0732295889325079,76.15999782728166,68,0.11100145765530693,0.6187822505393449
random,mlp,10,18,1,167,8,1,0.02445051054072661,48.85953777027511,240,0.5483261604880162,0.6609535873091469
random,gnn,10,18,0,72,5,1,0.053863087653266084,86.18092453522169,240,1.1094997341582444,0.9930005820933729
random,orca,10,19,1,40,5,1,0.36075396174474944,164.99891539320623,240,0.5435940634712912,0.669930293224752
random,rvo,10,19,1,44,7,1,0.13395313835356823,64.51199626916305,108,0.0631061679758302,27.0897777820075
random,astar,10,19,1,57,8,1,0.05621758827442168,119.83999619200742,107,0.10718310798367096,0.5274709949496194
random,mlp,10,19,1,79,6,1,0.023400367516044178,70.42482556115185,240,0.5631920219478537,0.673290534177795
random,gnn,10,19,1,33,4,1,0.04971612569855021,98.00379948607201,240,0.5033821096428719,1.007604959886521
random,orca,20,10,1,116,11,1,0.3424779539390962,374.90396046413446,240,0.10379104690976351,1.615657313959673
random,rvo,20,10,1,216,31,1,0.04103975342732495,147.11199102378353,124,0.022034073292687133,90.74164524434075
random,astar,20,10,1,251,34,1,0.01618249407641422,264.3199911683177,118,0.08717632512695338,1.6753706386533833
random,mlp,20,10,0,480,30,1,0.009820515002177281,147.49068026463712,240,0.9255733582758283,1.147683304346477
random,gnn,20,10,1,391,28,1,0.023825393438252913,259.00289786070624,240,0.4581336057722468,1.4940076352407534
random,orca,20,11,1,205,19,1,0.32117461007535597,362.0243664082631,240,0.31671427784811174,1.6361163172405213
random,rvo,20,11,1,244,31,1,0.026098965748524914,146.66399116494006,129,0.021702289231230694,91.17398462294378
random,astar,20,11,1,260,31,1,0.0317757773051606,275.5199890744264,123,0.07216323327125103,1.6555159648017186
random,mlp,20,11,1,701,38,1,0.02994825102857061,155.3429609022215,240,0.5263024186775024,1.1752951832022518
random,gnn,20,11,1,533,35,1,0.025123858526946558,255.28494995744802,240,0.34046021869782733,1.4923231132949393
random,orca,20,12,1,184,14,1,0.2797824341967762,243.0607358378011,175,0.05818849957530651,1.6190434859267302
random,rvo,20,12,1,191,28,1,0.09379582691985257,137.39599136000254,102,0.04656963926614106,91.77045126938644
random,astar,20,12,1,215,33,1,0.04200772044413321,221.75999341242863,99,0.08599915203045522,2.850708829220196
random,mlp,20,12,1,441,24,1,0.0779686588188377,156.6121743097394,240,0.5750711685062002,1.1480690290530522
random,gnn,20,12,1,361,24,1,0.0071839287423808625,253.8862017640959,240,0.313830546781952,1.5088457284340013
random,orca,20,13,1,158,13,1,0.21474022435154924,326.93123155190216,240,0.43215821907442037,1.598581240978092
random,rvo,20,13,1,183,25,1,0.018236501810354078,125.66399228594065,99,0.02387808414670025,91.15908157099227
random,astar,20,13,1,208,28,1,0.02692278171949927,214.09463058404612,96,0.07649803667591136,1.557571779509696
random,mlp,20,13,0,421,28,1,0.03152348951359787,136.76899763180168,240,0.6798437645440332,1.130637099655966
random,gnn,20,13,1,348,27,1,0.023449370310062747,266.35076390869733,240,0.39621834838294795,1.502763561438769
random,orca,20,14,1,148,13,1,0.3747530329573527,366.0071589732094,226,0.05956785439374864,1.61394373043976
random,rvo,20,14,1,320,35,1,0.016418511425166784,133.2519916180966,132,0.03245154773955076,90.75910218455124
random,astar,20,14,1,314,41,1,0.034436877056259155,279.99999304473164,125,0.06711542508042447,1.1193607598543167
random,mlp,20,14,1,607,45,1,0.012657510864979193,147.58640525120086,240,0.5777136249600171,1.1370629052786778
random,gnn,20,14,1,579,33,1,0.013903561537656256,232.83671575114963,240,0.36399586269380757,1.4961745376543452
random,orca,20,15,1,129,19,1,0.23237453039762218,365.2424353518839,240,0.33580853601860905,1.6217778902500868
random,rvo,20,15,1,127,17,1,0.012443930412823653,105.75599363893807,90,0.0389785506189084,90.90555217117071
random,astar,20,15,1,136,18,1,0.004131793976008996,203.83999313567415,91,0.06690395317170608,1.4018234643307361
random,mlp,20,15,1,377,20,1,0.020595561637602275,129.48025052334944,240,0.6137297689332984,1.1213158393123497
random,gnn,20,15,1,244,18,1,0.0433626685141305,261.98392366439447,240,0.3717459317164643,1.4874321854828547
random,orca,20,16,1,134,14,1,0.1638941328828131,330.0778251800024,205,0.055831495510183425,1.6237992134581252
random,rvo,20,16,1,208,29,1,0.07155279505211118,140.6159903560459,121,0.022408844430659373,90.95124526272627
random,astar,20,16,1,164,28,1,0.016285960470991342,246.39999147400212,110,0.08345633251190263,1.8843623936514964
random,mlp,20,16,1,413,30,1,0.04742486867549323,174.58455290175743,240,0.5792295160521886,1.1427925201132894
random,gnn,20,16,1,321,30,1,0.05504109266951266,256.41904085879446,240,0.46332960039503224,1.5464818997619052
random,orca,20,17,1,73,8,1,0.3068881611421625,356.2868404647148,240,0.2889466816353031,1.621988685413574
random,rvo,20,17,1,223,25,1,0.0763938846678703,121.46399331860877,106,0.02590704671442081,91.15578164346516
random,astar,20,17,1,246,29,1,0.04728048288049431,219.5199923009111,98,0.06912642689201315,1.3307270555928046
random,mlp,20,17,1,602,27,1,0.011781105970655455,135.2446263478135,240,0.5741690052968549,1.151329626251633
random,gnn,20,17,1,494,27,1,0.03714194778385639,267.8319012128429,240,0.4270548221616403,1.4962242178929348
random,orca,20,18,1,115,13,1,0.16388388748600446,340.7907868227163,240,0.11158471182093968,1.6793816059362143
random,rvo,20,18,1,189,23,1,0.08087951325826961,159.57198991273356,112,0.03198913651869812,91.26143003231846
random,astar,20,18,1,202,27,1,0.01241896342058203,239.6799935386934,107,0.09342394366339841,1.7666470076645089
random,mlp,20,18,1,621,29,1,0.052957104460288916,164.86852213996315,240,0.5423803878279732,1.1841619988748182
random,gnn,20,18,1,329,26,1,0.04137954569810878,253.49513930992578,240,0.4806042529329847,1.500629459042102
random,orca,20,19,1,101,12,1,0.3837508163217697,307.0024701085249,190,0.0603284455010368,1.6419328675654374
random,rvo,20,19,1,248,35,1,0.022452570740237182,133.58799143540546,147,0.025685511543870075,90.89722244550481
random,astar,20,19,1,249,33,1,0.027852440291705128,284.479990860768,127,0.06012727364567907,1.1870233144053792
random,mlp,20,19,1,910,36,1,0.033097949678979124,144.28999918801463,240,0.5480395596872434,1.1702064773999155
random,gnn,20,19,1,640,32,1,0.022566041698415612,243.36293687198707,240,0.4412632433874317,1.5492142313936104
narrow,orca,5,10,0,9,1,1,0.504167179271492,55.73326852888733,240,1.106845839331231,0.1717715853980432
narrow,rvo,5,10,1,7,1,1,0.022684677276003363,29.31599783238478,90,0.058547662340468376,7.434872418849005
narrow,astar,5,10,1,7,2,1,0.5534230154856318,45.69599837881721,102,0.08534760301999604,0.412694530050252
narrow,mlp,5,10,1,10,1,1,0.5659062176651835,35.207738338427895,240,0.5012437401457468,0.2971048272835712
narrow,gnn,5,10,0,5,1,1,0.5710482956694232,46.16356319668237,240,0.8417788907082404,0.6645980465691537
narrow,orca,5,11,0,0,0,0,1.4515251857897713,24.45968828391735,240,2.771994649823294,0.18084725403847793
narrow,rvo,5,11,1,11,2,1,0.3544650228251752,25.255998418804783,82,0.05774899795529803,7.414364255964756
narrow,astar,5,11,1,38,4,1,0.07826028517633202,45.69599881796565,102,0.1258846336706368,0.4322186806330494
narrow,mlp,5,11,0,34,2,1,0.03379613981515726,27.798054337945565,240,0.6948594976680604,0.29378341084035736
narrow,gnn,5,11,1,4,1,1,0.684790358606321,42.05694275692959,240,0.611061048119804,0.6498945120256394
narrow,orca,5,12,0,9,1,1,0.500633458205331,57.7832169993129,240,0.9683695035874786,0.17005696427077055
narrow,rvo,5,12,1,4,1,1,0.5738771371173422,30.715997723282534,96,0.059746156914157154,7.380211289273575
narrow,astar,5,12,1,11,2,1,0.24791947852447602,44.351998359871665,99,0.1298575016884946,0.40251784252397943
narrow,mlp,5,12,1,15,2,1,0.030394422819011644,29.921149383438525,240,0.6033750334247515,0.2907177860227724
narrow,gnn,5,12,1,15,2,1,0.13967911398603347,41.17674640833028,240,0.5239457155973689,0.6226854224223644
narrow,orca,5,13,1,39,2,1,0.06659903467473846,37.01095582437047,115,0.08749749511242386,0.16973482687836108
narrow,rvo,5,13,1,3,1,1,0.6227195215722454,32.031998447846014,87,0.12150973557689564,7.460888876611817
narrow,astar,5,13,1,6,1,1,0.4101336157366988,39.42399849852236,88,0.12656374016361002,0.20654594250531358
narrow,mlp,5,13,1,23,2,1,0.23541642667445745,48.52578609153089,240,0.5934236638014093,0.3011007172365983
narrow,gnn,5,13,1,15,2,1,0.050615287248820647,50.27464375707686,240,0.5003800129077253,0.6471677974332124
narrow,orca,5,14,1,36,2,1,0.08017052971275788,35.94033897849098,111,0.08475826704810482,0.16793070008625854
narrow,rvo,5,14,1,4,1,1,0.5732218250001679,30.603998450448685,84,0.09034638240760191,7.429598442589243
narrow,astar,5,14,1,11,2,1,0.40067352038839243,38.07999873298887,85,0.12196437582767646,0.24798671879312573
narrow,mlp,5,14,1,24,2,1,0.03383378545134659,46.47680857742405,240,0.5736522676677077,0.30141806152338785
narrow,gnn,5,14,1,14,2,1,0.17899323893361105,49.06438307290235,240,0.48774331124189796,0.6789276492781937
narrow,orca,5,15,0,0,0,0,1.4930382692158626,34.30259500565553,240,2.2754328893608404,0.17827534466050565
narrow,rvo,5,15,1,5,1,1,0.4767856212193601,28.643998112551852,81,0.06273384112126731,7.442928971377788
narrow,astar,5,15,1,4,1,1,0.5538551295507776,45.695998929184384,102,0.08483455374940987,1.0017380300982326
narrow,mlp,5,15,0,22,2,1,0.10202386070127971,27.449507287254708,240,0.7399328691352656,0.3002756469262143
narrow,gnn,5,15,0,0,0,0,1.116079936260631,39.47317132532283,240,0.6742997659587278,0.6502089847344905
narrow,orca,5,16,0,0,0,0,1.4677016377993721,24.996046016326275,240,2.581394603489174,0.18319861264899373
narrow,rvo,5,16,1,9,2,1,0.4113085612317341,23.771998547099372,78,0.05863361794908012,7.371874764943734
narrow,astar,5,16,1,38,4,1,0.054393883248438676,44.35199897725834,99,0.12697106685499937,0.3981104242907028
narrow,mlp,5,16,1,0,0,0,0.9587763062817224,26.51693800851799,240,0.44177146930062594,0.3026411965644608
narrow,gnn,5,16,0,0,0,0,1.0382651862273653,33.77917311988626,240,1.4100680649435735,0.6524094981917491
narrow,orca,5,17,1,41,2,1,0.0775333878569833,34.60156057393432,109,0.13081137782465022,0.1951964324288959
narrow,rvo,5,17,1,12,2,1,0.08233184513475354,29.67999878940977,82,0.10281262049282143,7.462293659223289
narrow,astar,5,17,1,11,2,1,0.40511573213207275,36.28799902584459,81,0.15523152567826765,0.15075445566096424
narrow,mlp,5,17,1,24,2,1,0.11872899887845259,44.344850333963905,240,0.595795419989852,0.29256338020786643
narrow,gnn,5,17,1,15,2,1,0.28073063932082387,48.35929010324171,240,0.47768321252857937,0.6248530233278871
narrow,orca,5,18,1,28,2,1,0.08159625147243557,54.37960494088473,145,0.10397480218227846,0.16747590732471695
narrow,rvo,5,18,1,13,2,1,0.1888087074843401,31.611998249855063,91,0.06610712705961816,7.407893800268789
narrow,astar,5,18,1,6,1,1,0.13716622805568587,38.527998935584186,86,0.07886899840919633,0.8509543529430101
narrow,mlp,5,18,1,25,2,1,0.015670881838579717,33.831702724693415,240,0.624584446185557,0.29313886576953035
narrow,gnn,5,18,0,6,1,1,0.09140888377388712,45.5572757264627,240,0.7440174786750835,0.6387928170928111
narrow,orca,5,19,1,27,1,1,0.0747619236055399,62.57101098746279,240,0.6042849656752083,0.1675672751540939
narrow,rvo,5,19,1,4,1,1,0.5307094038762425,31.97599761256917,93,0.05879665925892437,7.3906601236392095
narrow,astar,5,19,1,6,1,1,0.3570384401859757,43.90399848890083,98,0.1192313448246541,0.347858979081621
narrow,mlp,5,19,0,23,2,1,0.15928739582147958,34.202810418512286,240,0.6670593067028755,0.29484084419285256
narrow,gnn,5,19,0,6,1,1,0.10830190908475522,47.30995475931629,240,0.7534998046667825,0.6394608373132845
